CustomerID,Age,Gender,Region,Occupation,NetworkType,ServiceProvider,PlanType,PlanCost,ContractLength,CallMinutesPerMonth,DataUsagePerMonth(GB),TextMessagesPerMonth,InternationalCallMinutes,ChurnStatus,CustomerSatisfaction,ComplaintsLodged,PromotionsAvailed,MonthlyCharges,TotalRevenue,PaymentMethod,DeviceType,NumberOfSIMs,RoamingStatus,LoyaltyProgramParticipation,ReferralProgramParticipation
8893,24,Male,Urban,Working Professional,4G,Vodafone,Prepaid,1083,24,2048,10.38,322,75,No,3,No,No,1878,29807,Debit Card,Basic Phone,1,No,Yes,Yes
8894,40,Male,Rural,Working Professional,4G,Vodafone,Postpaid,1206,0,463,29.25,350,32,No,5,Yes,No,1094,34043,UPI,Basic Phone,3,No,No,Yes
8895,21,Male,Urban,Student,5G,Vodafone,Postpaid,1675,6,2129,45.76,144,62,No,4,No,Yes,4892,42798,Credit Card,Smartphone,3,No,No,No
8896,55,Male,Rural,Student,4G,Airtel,Prepaid,1075,24,707,5.53,309,75,No,3,Yes,No,3387,19942,Debit Card,Tablet,2,Yes,No,No
8897,70,Female,Rural,Unemployed,4G,Jio,Postpaid,452,24,1386,21.52,377,32,Yes,2,Yes,Yes,1799,93438,Net Banking,Tablet,3,No,Yes,Yes
8898,49,Female,Rural,Working Professional,4G,Jio,Prepaid,1183,24,214,20.93,42,8,No,3,No,No,3067,4674,Credit Card,Smartphone,1,No,No,Yes
8899,31,Male,Urban,Unemployed,5G,Airtel,Prepaid,490,12,330,4.75,253,26,Yes,1,No,No,263,79520,UPI,Basic Phone,1,No,Yes,No
8900,41,Male,Rural,Working Professional,4G,Airtel,Postpaid,1950,12,2866,46.43,60,48,No,3,Yes,No,4082,6786,Debit Card,Basic Phone,3,Yes,Yes,Yes
8901,34,Female,Urban,Working Professional,5G,Airtel,Prepaid,1003,24,132,3.38,51,43,No,3,No,No,4477,79199,Debit Card,Tablet,3,Yes,No,Yes
8902,67,Female,Rural,Unemployed,4G,Airtel,Prepaid,1783,24,1787,14.62,460,1,Yes,1,Yes,No,4321,91463,Net Banking,Tablet,2,No,Yes,Yes
8903,21,Male,Urban,Unemployed,4G,Jio,Postpaid,1982,12,791,44.66,233,31,No,4,No,No,3047,95043,Credit Card,Tablet,2,Yes,Yes,No
8904,69,Female,Rural,Housewife,5G,Vodafone,Postpaid,345,0,2488,7.0,32,96,Yes,3,Yes,No,4384,26063,Debit Card,Smartphone,3,No,No,Yes
8905,18,Male,Urban,Unemployed,5G,Airtel,Postpaid,864,0,2136,46.05,283,13,No,4,No,Yes,1667,93640,Credit Card,Basic Phone,3,No,Yes,No
8906,39,Male,Rural,Student,4G,Airtel,Postpaid,611,6,2286,43.02,100,21,No,3,No,No,2052,33615,Net Banking,Tablet,2,No,Yes,No
8907,29,Male,Urban,Working Professional,5G,Jio,Postpaid,800,12,512,23.28,224,35,No,3,Yes,No,688,14347,Net Banking,Smartphone,2,Yes,Yes,Yes
8908,51,Female,Rural,Unemployed,4G,Airtel,Prepaid,460,0,2556,47.7,244,43,Yes,3,Yes,Yes,2973,24190,Debit Card,Tablet,3,Yes,Yes,No
8909,28,Female,Urban,Working Professional,5G,Vodafone,Postpaid,283,24,796,3.64,4,25,No,3,Yes,Yes,1837,97043,Debit Card,Tablet,1,Yes,No,No
8910,23,Female,Urban,Student,5G,Airtel,Postpaid,1296,24,2720,23.49,466,28,Yes,1,Yes,No,889,65102,Credit Card,Basic Phone,1,Yes,Yes,Yes
8911,23,Female,Urban,Working Professional,5G,Jio,Postpaid,770,12,302,21.62,46,68,No,4,Yes,No,3826,6928,Debit Card,Basic Phone,1,No,Yes,No
8912,18,Female,Urban,Student,5G,Airtel,Prepaid,1879,12,1404,36.6,164,60,No,3,Yes,Yes,4088,20495,UPI,Basic Phone,1,No,Yes,Yes
8913,52,Male,Rural,Student,4G,Airtel,Prepaid,351,24,399,25.03,9,91,Yes,1,No,No,516,24245,Net Banking,Smartphone,3,Yes,No,No
8914,63,Male,Rural,Working Professional,4G,Jio,Prepaid,1050,6,660,17.59,429,16,No,3,No,Yes,1035,95642,Debit Card,Basic Phone,2,Yes,Yes,Yes
8915,64,Male,Rural,Unemployed,4G,Airtel,Prepaid,1329,6,337,27.96,110,51,No,3,No,No,1566,4908,Debit Card,Tablet,1,Yes,No,No
8916,67,Male,Rural,Working Professional,4G,Airtel,Prepaid,1681,24,1844,34.12,57,32,No,4,No,Yes,4760,36036,Debit Card,Basic Phone,1,No,No,Yes
8917,59,Male,Rural,Working Professional,4G,Vodafone,Prepaid,889,0,1662,42.45,451,57,No,5,No,Yes,101,63504,Net Banking,Smartphone,3,No,No,Yes
8918,29,Male,Urban,Working Professional,5G,Jio,Prepaid,285,12,983,19.27,487,43,No,4,Yes,Yes,1737,26106,Net Banking,Basic Phone,2,No,Yes,No
8919,54,Female,Rural,Working Professional,4G,Airtel,Prepaid,1053,24,2392,36.04,338,33,No,4,Yes,Yes,4728,95326,Debit Card,Tablet,3,No,Yes,Yes
8920,19,Female,Urban,Unemployed,5G,Jio,Postpaid,538,12,2398,1.6,64,63,No,5,Yes,No,2250,51442,Debit Card,Tablet,2,Yes,Yes,No
8921,31,Female,Urban,Working Professional,4G,Vodafone,Postpaid,1228,12,382,43.36,372,60,No,4,Yes,Yes,752,19202,Credit Card,Tablet,1,Yes,Yes,Yes
8922,60,Male,Rural,Working Professional,4G,Jio,Prepaid,102,24,2760,39.24,136,90,Yes,1,No,No,4170,16504,Credit Card,Basic Phone,1,No,Yes,No
8923,60,Male,Rural,Working Professional,4G,Jio,Postpaid,683,6,2786,45.03,182,45,No,3,Yes,No,2580,50389,Net Banking,Tablet,1,Yes,Yes,Yes
8924,63,Female,Rural,Retired,4G,Vodafone,Prepaid,1664,0,1993,39.88,40,72,No,3,Yes,Yes,3402,46287,UPI,Basic Phone,1,No,Yes,Yes
8925,31,Male,Urban,Working Professional,5G,Vodafone,Prepaid,1835,6,1618,25.97,72,45,No,4,No,No,3686,36525,Net Banking,Tablet,3,No,Yes,No
8926,33,Female,Urban,Working Professional,4G,Vodafone,Prepaid,1124,0,1991,4.09,36,35,No,3,No,Yes,1421,39502,Net Banking,Tablet,3,No,Yes,Yes
8927,50,Female,Rural,Housewife,4G,Airtel,Prepaid,279,6,968,26.76,100,86,Yes,2,No,No,3585,79728,UPI,Smartphone,2,Yes,No,No
8928,38,Male,Rural,Student,4G,Airtel,Prepaid,549,0,1503,27.48,284,90,No,5,Yes,Yes,2298,97384,Credit Card,Smartphone,2,Yes,No,Yes
8929,54,Female,Rural,Working Professional,4G,Airtel,Postpaid,1432,0,717,14.08,469,68,No,5,Yes,No,1871,69729,UPI,Basic Phone,2,No,No,No
8930,31,Female,Urban,Working Professional,4G,Vodafone,Postpaid,547,24,2611,23.87,305,90,No,3,Yes,No,426,76937,Credit Card,Smartphone,1,Yes,Yes,No
8931,24,Female,Urban,Housewife,5G,Airtel,Postpaid,448,6,2849,6.66,114,46,No,5,No,No,303,24844,Net Banking,Smartphone,1,No,No,No
8932,29,Male,Urban,Unemployed,4G,Airtel,Postpaid,871,24,2448,22.75,18,36,No,4,No,Yes,1116,15019,UPI,Smartphone,3,Yes,No,No
8933,58,Female,Rural,Housewife,4G,Airtel,Prepaid,745,0,62,13.34,472,49,No,5,No,Yes,4361,41691,UPI,Tablet,3,No,Yes,No
8934,22,Male,Urban,Retired,5G,Airtel,Prepaid,1235,24,2717,3.29,411,51,No,3,No,No,4916,54162,Credit Card,Tablet,3,No,Yes,No
8935,22,Male,Urban,Working Professional,5G,Vodafone,Postpaid,324,0,2166,14.81,136,80,No,3,Yes,Yes,461,90895,Credit Card,Tablet,2,Yes,No,No
8936,69,Male,Rural,Student,4G,Vodafone,Prepaid,166,24,2961,11.48,418,58,Yes,2,No,Yes,3937,95724,UPI,Tablet,2,Yes,Yes,Yes
8937,53,Female,Rural,Housewife,4G,Jio,Postpaid,522,12,1058,20.93,90,8,No,3,No,Yes,4589,84500,Debit Card,Smartphone,2,Yes,No,No
8938,34,Female,Urban,Working Professional,5G,Jio,Prepaid,1661,0,1895,23.34,450,29,Yes,1,Yes,No,4764,45027,UPI,Basic Phone,1,No,Yes,Yes
8939,57,Female,Rural,Retired,4G,Jio,Prepaid,1309,6,2207,48.52,196,50,No,5,Yes,Yes,3857,54362,Credit Card,Tablet,2,No,Yes,No
8940,42,Female,Rural,Unemployed,4G,Jio,Prepaid,346,6,1536,44.29,134,72,Yes,3,No,No,4109,22232,Net Banking,Smartphone,2,No,Yes,Yes
8941,31,Male,Urban,Working Professional,5G,Vodafone,Postpaid,410,6,2933,7.3,18,54,No,4,Yes,No,4291,25771,Debit Card,Basic Phone,2,No,No,No
8942,50,Male,Rural,Unemployed,4G,Vodafone,Postpaid,827,6,335,13.24,384,50,No,4,Yes,Yes,4272,39713,Debit Card,Tablet,1,No,Yes,Yes
8943,62,Male,Rural,Unemployed,4G,Jio,Prepaid,336,12,2328,42.33,54,38,Yes,3,No,No,2296,98183,Credit Card,Smartphone,2,No,No,Yes
8944,47,Male,Rural,Working Professional,4G,Airtel,Prepaid,1057,0,1675,22.78,132,12,No,3,Yes,Yes,2272,77062,Net Banking,Tablet,3,Yes,No,Yes
8945,44,Female,Rural,Unemployed,4G,Vodafone,Postpaid,1731,24,530,27.85,286,57,No,3,No,No,3457,58581,UPI,Tablet,1,Yes,No,No
8946,24,Female,Urban,Working Professional,5G,Vodafone,Prepaid,285,12,2403,14.94,359,61,No,3,No,Yes,4859,51285,Net Banking,Tablet,2,Yes,No,Yes
8947,18,Male,Urban,Working Professional,5G,Jio,Postpaid,187,24,1869,37.23,442,95,No,4,No,Yes,1298,18372,Credit Card,Basic Phone,3,No,Yes,No
8948,21,Female,Urban,Working Professional,4G,Airtel,Prepaid,310,24,365,46.74,312,95,No,5,No,Yes,202,43158,Debit Card,Tablet,1,Yes,Yes,Yes
8949,66,Female,Rural,Working Professional,4G,Vodafone,Prepaid,1175,12,2804,37.05,112,8,No,5,Yes,Yes,4088,89627,Debit Card,Basic Phone,2,No,No,Yes
8950,37,Male,Rural,Working Professional,5G,Jio,Prepaid,1472,6,1888,4.17,260,82,No,4,Yes,Yes,3042,3912,Credit Card,Tablet,2,Yes,Yes,No
8951,42,Male,Rural,Working Professional,4G,Vodafone,Postpaid,1479,6,800,14.76,190,46,No,3,No,Yes,1343,52126,UPI,Basic Phone,1,Yes,No,Yes
8952,26,Female,Urban,Unemployed,5G,Vodafone,Postpaid,1903,6,2777,7.56,412,19,No,5,Yes,Yes,2390,57807,Net Banking,Basic Phone,3,Yes,Yes,No
8953,27,Male,Urban,Student,5G,Vodafone,Prepaid,1435,6,1183,33.31,277,50,No,5,No,Yes,2353,50154,Net Banking,Tablet,2,No,Yes,No
8954,18,Female,Urban,Housewife,5G,Vodafone,Prepaid,832,6,850,2.24,80,2,Yes,1,No,Yes,4135,19292,Net Banking,Tablet,3,Yes,Yes,No
8955,34,Female,Urban,Working Professional,5G,Jio,Postpaid,250,12,1207,47.77,463,34,No,3,No,No,3119,67563,Debit Card,Basic Phone,1,Yes,No,No
8956,18,Female,Urban,Retired,5G,Vodafone,Prepaid,1307,6,2372,23.15,64,22,No,3,Yes,No,1439,54206,Credit Card,Basic Phone,1,Yes,Yes,No
8957,58,Male,Rural,Working Professional,4G,Jio,Prepaid,323,6,1999,6.93,414,31,Yes,1,Yes,Yes,1257,60342,Credit Card,Basic Phone,3,No,Yes,Yes
8958,51,Male,Rural,Working Professional,5G,Jio,Prepaid,1200,24,1936,36.81,427,55,No,4,No,No,1538,52578,UPI,Tablet,1,No,Yes,Yes
8959,29,Female,Urban,Unemployed,5G,Jio,Prepaid,1088,0,2231,17.77,406,73,No,4,Yes,Yes,309,49764,UPI,Smartphone,2,No,No,Yes
8960,34,Female,Urban,Working Professional,5G,Vodafone,Postpaid,1229,0,928,43.0,84,89,No,5,No,No,2310,46663,Debit Card,Smartphone,1,No,Yes,Yes
8961,28,Female,Urban,Working Professional,5G,Jio,Postpaid,618,12,1161,6.86,237,14,No,4,Yes,No,2559,63744,UPI,Tablet,2,Yes,Yes,No
8962,39,Female,Rural,Housewife,4G,Jio,Prepaid,1222,6,1750,37.95,438,12,No,4,Yes,Yes,3936,3853,Net Banking,Smartphone,2,Yes,No,No
8963,47,Female,Rural,Unemployed,5G,Airtel,Prepaid,731,0,925,35.99,349,79,No,3,Yes,Yes,603,57259,UPI,Tablet,1,No,Yes,No
8964,57,Female,Rural,Unemployed,5G,Vodafone,Postpaid,291,0,903,44.6,254,43,Yes,3,No,Yes,411,3024,UPI,Smartphone,3,Yes,No,Yes
8965,61,Male,Rural,Working Professional,4G,Airtel,Prepaid,254,12,2450,41.24,148,80,Yes,2,No,Yes,888,80656,UPI,Smartphone,2,No,Yes,Yes
8966,32,Male,Urban,Working Professional,5G,Airtel,Postpaid,171,0,293,30.01,95,50,No,4,No,No,1306,95036,Credit Card,Tablet,2,No,No,No
8967,57,Female,Rural,Unemployed,4G,Vodafone,Prepaid,372,0,2741,20.2,45,11,Yes,3,Yes,Yes,3523,97854,Net Banking,Tablet,2,Yes,Yes,No
8968,29,Male,Urban,Working Professional,5G,Vodafone,Postpaid,1348,0,1880,12.05,183,24,No,4,No,No,1950,23962,UPI,Smartphone,1,Yes,Yes,Yes
8969,19,Female,Urban,Working Professional,5G,Airtel,Postpaid,1562,6,2072,29.21,282,19,No,3,No,Yes,1997,23872,Debit Card,Smartphone,1,Yes,Yes,Yes
8970,31,Female,Urban,Retired,5G,Jio,Postpaid,693,12,2184,47.68,140,88,No,3,No,No,4605,13778,Credit Card,Basic Phone,3,Yes,Yes,No
8971,49,Male,Rural,Working Professional,4G,Airtel,Prepaid,1298,24,225,35.91,485,2,No,4,No,Yes,1906,44360,Net Banking,Tablet,1,Yes,Yes,No
8972,44,Female,Rural,Unemployed,4G,Airtel,Prepaid,856,12,1336,44.96,351,42,No,4,Yes,No,4626,48226,Credit Card,Basic Phone,3,No,Yes,Yes
8973,57,Male,Rural,Working Professional,4G,Airtel,Prepaid,280,0,2117,36.52,117,1,Yes,2,No,Yes,3810,12086,Net Banking,Basic Phone,2,No,Yes,No
8974,35,Female,Urban,Unemployed,5G,Vodafone,Postpaid,701,12,916,16.84,33,0,No,5,Yes,Yes,2807,87686,Net Banking,Tablet,1,Yes,Yes,No
8975,28,Male,Urban,Working Professional,5G,Jio,Postpaid,739,0,1558,41.09,474,61,No,5,No,No,4932,86688,Debit Card,Basic Phone,1,Yes,Yes,No
8976,51,Female,Rural,Working Professional,5G,Jio,Prepaid,397,12,2563,1.55,245,32,Yes,3,No,No,2847,90996,UPI,Smartphone,3,Yes,No,Yes
8977,48,Male,Rural,Unemployed,4G,Jio,Prepaid,355,6,1573,19.68,255,43,Yes,3,No,Yes,688,14875,Credit Card,Basic Phone,1,No,Yes,Yes
8978,35,Female,Urban,Retired,4G,Airtel,Postpaid,222,6,2026,14.3,242,86,No,4,Yes,Yes,1741,69400,Credit Card,Basic Phone,3,No,No,Yes
8979,24,Female,Urban,Working Professional,4G,Jio,Postpaid,1027,24,1756,41.28,127,54,No,4,Yes,No,3934,2985,Credit Card,Tablet,2,No,Yes,Yes
8980,42,Male,Rural,Retired,5G,Airtel,Prepaid,1194,6,2399,5.75,195,74,No,4,Yes,No,2484,64931,Credit Card,Smartphone,3,No,No,Yes
8981,19,Male,Urban,Working Professional,5G,Airtel,Postpaid,1969,12,2423,30.18,13,6,No,5,No,No,2441,95513,Debit Card,Basic Phone,1,Yes,Yes,Yes
8982,31,Female,Urban,Working Professional,4G,Jio,Prepaid,1724,24,145,29.42,168,19,Yes,2,No,No,155,56466,Net Banking,Tablet,1,Yes,Yes,Yes
8983,60,Male,Rural,Student,4G,Jio,Prepaid,1072,6,740,32.65,207,89,Yes,1,Yes,No,590,19144,Debit Card,Basic Phone,1,Yes,Yes,Yes
8984,29,Female,Urban,Housewife,4G,Airtel,Postpaid,1776,24,1752,3.9,394,100,No,5,Yes,No,4503,54018,Debit Card,Tablet,1,Yes,Yes,No
8985,65,Male,Rural,Working Professional,4G,Vodafone,Prepaid,122,24,2380,34.7,375,86,Yes,2,Yes,No,843,3607,Net Banking,Tablet,1,No,Yes,No
8986,66,Female,Rural,Working Professional,4G,Vodafone,Prepaid,1018,12,1108,20.04,190,64,No,4,Yes,Yes,3999,20699,UPI,Basic Phone,2,Yes,No,No
8987,70,Male,Rural,Unemployed,5G,Airtel,Prepaid,1800,24,1171,47.55,133,64,No,4,Yes,No,3409,13622,Debit Card,Tablet,1,No,Yes,No
8988,19,Male,Urban,Student,4G,Airtel,Postpaid,1412,24,2698,45.98,88,70,No,4,Yes,Yes,683,62884,Net Banking,Tablet,2,No,Yes,Yes
8989,36,Female,Rural,Working Professional,5G,Vodafone,Postpaid,790,0,1716,48.85,73,2,No,3,No,Yes,1085,26598,Net Banking,Tablet,1,Yes,Yes,No
8990,22,Male,Urban,Working Professional,5G,Airtel,Prepaid,1010,24,384,18.05,344,28,No,5,No,Yes,3111,84178,Credit Card,Tablet,3,No,No,Yes
8991,51,Male,Rural,Working Professional,4G,Vodafone,Prepaid,764,0,2332,3.19,443,28,No,3,Yes,Yes,3031,35026,Debit Card,Smartphone,1,Yes,No,Yes
8992,37,Male,Rural,Working Professional,4G,Jio,Postpaid,1374,0,2324,24.96,432,93,No,4,No,Yes,3090,49107,Debit Card,Smartphone,1,Yes,No,No
8993,48,Male,Rural,Working Professional,5G,Jio,Prepaid,1380,6,771,1.16,323,20,No,3,No,Yes,2658,32796,UPI,Basic Phone,3,Yes,No,No
8994,42,Male,Rural,Working Professional,4G,Airtel,Prepaid,744,12,2533,41.24,133,71,No,5,Yes,Yes,336,91983,UPI,Tablet,3,No,Yes,Yes
8995,44,Female,Rural,Working Professional,5G,Airtel,Prepaid,305,6,901,20.53,164,97,Yes,2,No,No,2678,93059,Debit Card,Smartphone,1,Yes,Yes,Yes
8996,61,Male,Rural,Working Professional,4G,Airtel,Prepaid,1821,0,1553,18.98,333,59,Yes,1,No,Yes,518,11816,Credit Card,Basic Phone,2,Yes,Yes,No
8997,51,Female,Rural,Working Professional,4G,Airtel,Postpaid,213,12,2620,26.1,320,64,Yes,2,Yes,Yes,1628,67043,Debit Card,Basic Phone,2,Yes,No,Yes
8998,53,Female,Rural,Student,5G,Jio,Prepaid,1010,24,2224,39.15,214,8,No,5,No,No,2822,98227,Net Banking,Basic Phone,3,No,Yes,Yes
8999,62,Female,Rural,Housewife,4G,Airtel,Prepaid,1941,12,2187,31.81,428,15,No,5,Yes,Yes,818,53131,Debit Card,Tablet,2,Yes,No,Yes
9000,33,Male,Urban,Working Professional,5G,Jio,Postpaid,1992,0,2142,44.1,62,55,No,5,No,Yes,311,10882,Net Banking,Smartphone,3,No,Yes,Yes
9001,19,Female,Urban,Student,4G,Jio,Prepaid,1701,0,199,48.43,368,55,No,5,No,No,3324,75373,UPI,Tablet,3,Yes,Yes,No
9002,26,Female,Urban,Housewife,4G,Vodafone,Postpaid,166,0,1671,45.08,329,38,No,5,Yes,No,2052,3902,UPI,Smartphone,2,Yes,Yes,Yes
9003,44,Male,Rural,Student,4G,Vodafone,Prepaid,1689,0,2342,39.77,91,7,No,4,Yes,No,4291,84992,UPI,Smartphone,3,Yes,Yes,No
9004,60,Male,Rural,Working Professional,5G,Vodafone,Postpaid,1195,0,449,33.08,332,71,Yes,2,Yes,Yes,2830,62135,Debit Card,Basic Phone,2,No,Yes,Yes
9005,48,Male,Rural,Unemployed,4G,Jio,Postpaid,1011,24,395,36.22,192,83,No,4,Yes,No,4350,96139,Debit Card,Smartphone,3,Yes,No,Yes
9006,62,Female,Rural,Working Professional,4G,Airtel,Prepaid,1756,24,2237,21.5,35,33,No,3,No,No,3930,78422,UPI,Basic Phone,2,No,Yes,Yes
9007,65,Male,Rural,Student,4G,Vodafone,Prepaid,977,12,2695,30.48,427,3,Yes,3,Yes,Yes,4309,80783,Debit Card,Smartphone,2,No,Yes,No
9008,23,Female,Urban,Housewife,4G,Jio,Prepaid,1314,24,1203,35.25,17,48,No,5,No,No,895,38287,Credit Card,Smartphone,2,No,No,Yes
9009,23,Female,Urban,Working Professional,5G,Jio,Postpaid,1838,6,1804,7.57,497,36,No,5,Yes,No,3220,86972,Net Banking,Tablet,3,Yes,No,No
9010,45,Female,Rural,Working Professional,4G,Jio,Postpaid,943,0,2817,34.51,487,52,No,4,Yes,No,1936,87173,Debit Card,Tablet,2,Yes,No,No
9011,18,Male,Urban,Student,4G,Jio,Prepaid,1886,6,2308,44.64,483,22,No,3,Yes,No,1485,99862,Net Banking,Basic Phone,3,Yes,No,Yes
9012,33,Female,Urban,Student,5G,Airtel,Prepaid,1371,0,1824,39.22,34,97,No,3,No,No,842,74072,Credit Card,Tablet,2,Yes,No,Yes
9013,66,Female,Rural,Working Professional,5G,Airtel,Prepaid,793,6,1149,40.93,470,14,No,5,No,Yes,508,70336,Net Banking,Basic Phone,2,Yes,No,Yes
9014,21,Male,Urban,Student,4G,Jio,Postpaid,777,12,873,2.19,227,17,Yes,3,Yes,Yes,3716,88973,Debit Card,Smartphone,1,Yes,Yes,Yes
9015,65,Female,Rural,Unemployed,4G,Jio,Postpaid,1301,24,2905,44.08,280,48,No,3,Yes,Yes,997,97773,UPI,Tablet,1,Yes,Yes,Yes
9016,24,Female,Urban,Housewife,5G,Airtel,Prepaid,307,0,1922,16.69,255,53,Yes,1,No,Yes,2229,90152,Net Banking,Basic Phone,1,Yes,Yes,No
9017,39,Female,Rural,Housewife,4G,Vodafone,Prepaid,112,24,2031,3.05,244,3,Yes,3,Yes,Yes,3691,37508,Net Banking,Tablet,3,No,Yes,No
9018,25,Male,Urban,Working Professional,5G,Jio,Postpaid,1955,6,1881,21.26,76,78,No,3,No,No,4168,53554,UPI,Smartphone,3,No,Yes,No
9019,38,Female,Rural,Unemployed,5G,Airtel,Prepaid,1436,12,530,5.85,105,89,No,3,No,No,3603,41419,Debit Card,Tablet,2,Yes,Yes,Yes
9020,27,Male,Urban,Working Professional,5G,Airtel,Prepaid,1873,24,2583,42.5,216,74,No,4,Yes,No,2474,76744,UPI,Basic Phone,3,Yes,Yes,No
9021,28,Female,Urban,Retired,5G,Airtel,Postpaid,1407,24,582,36.94,68,5,No,3,Yes,Yes,2196,64268,Net Banking,Tablet,1,No,Yes,No
9022,26,Male,Urban,Working Professional,5G,Vodafone,Postpaid,1251,24,301,9.08,464,41,No,3,No,Yes,3898,15252,Credit Card,Basic Phone,2,Yes,No,No
9023,32,Female,Urban,Working Professional,5G,Vodafone,Prepaid,1102,24,1596,13.84,64,13,No,5,No,No,1527,43401,Credit Card,Basic Phone,3,Yes,Yes,No
9024,44,Male,Rural,Working Professional,4G,Vodafone,Prepaid,1265,0,954,2.63,364,97,No,3,Yes,No,4218,63058,Credit Card,Smartphone,1,No,Yes,Yes
9025,39,Female,Rural,Unemployed,5G,Jio,Prepaid,1805,12,173,31.66,245,69,No,3,Yes,Yes,4971,86919,Net Banking,Basic Phone,1,No,Yes,Yes
9026,31,Male,Urban,Working Professional,5G,Airtel,Postpaid,595,6,1644,37.43,347,33,No,5,No,No,1619,47152,Net Banking,Basic Phone,1,No,No,No
9027,63,Male,Rural,Working Professional,4G,Airtel,Postpaid,322,12,2044,36.36,351,96,Yes,1,Yes,Yes,2305,88746,UPI,Smartphone,3,Yes,Yes,Yes
9028,32,Female,Urban,Working Professional,5G,Airtel,Postpaid,740,12,1334,49.72,426,42,No,4,No,No,3522,65692,UPI,Basic Phone,1,No,No,Yes
9029,49,Female,Rural,Housewife,4G,Airtel,Postpaid,1914,0,772,25.74,335,71,No,4,Yes,No,1588,2891,Net Banking,Tablet,3,No,Yes,No
9030,25,Female,Urban,Working Professional,4G,Jio,Postpaid,1590,6,1325,19.35,284,72,Yes,1,No,No,4903,6192,UPI,Smartphone,2,No,No,Yes
9031,57,Female,Rural,Housewife,4G,Jio,Prepaid,322,12,1585,31.54,394,61,Yes,3,No,No,4585,22161,Debit Card,Tablet,2,No,Yes,No
9032,69,Male,Rural,Student,4G,Airtel,Postpaid,1818,6,2819,38.34,458,1,No,4,Yes,No,2150,77681,Credit Card,Basic Phone,3,No,No,Yes
9033,51,Female,Rural,Student,4G,Vodafone,Prepaid,653,6,2407,45.54,395,25,Yes,2,Yes,Yes,3027,34888,Credit Card,Basic Phone,1,Yes,Yes,No
9034,57,Female,Rural,Working Professional,4G,Airtel,Prepaid,1556,24,296,34.6,31,35,No,3,Yes,No,294,22212,Credit Card,Basic Phone,2,Yes,Yes,No
9035,65,Male,Rural,Working Professional,5G,Vodafone,Prepaid,831,0,470,13.52,64,94,No,4,No,Yes,4187,65161,UPI,Smartphone,2,No,No,No
9036,59,Female,Rural,Housewife,4G,Airtel,Postpaid,706,0,534,14.23,301,11,No,4,No,Yes,1429,99361,Credit Card,Smartphone,3,Yes,Yes,Yes
9037,58,Female,Rural,Working Professional,5G,Vodafone,Postpaid,1541,6,491,36.55,234,89,No,5,Yes,No,3032,83909,Credit Card,Smartphone,2,No,No,Yes
9038,42,Female,Rural,Working Professional,4G,Airtel,Postpaid,666,0,576,28.08,409,55,No,3,Yes,No,373,64754,Credit Card,Smartphone,3,No,Yes,Yes
9039,67,Male,Rural,Unemployed,5G,Vodafone,Postpaid,118,24,304,16.36,121,65,Yes,2,Yes,Yes,3435,78439,Net Banking,Smartphone,2,Yes,Yes,No
9040,42,Male,Rural,Student,4G,Vodafone,Prepaid,207,12,239,3.82,461,0,Yes,3,No,Yes,2260,50386,Credit Card,Smartphone,3,No,No,No
9041,21,Female,Urban,Student,5G,Airtel,Postpaid,1548,24,2337,24.42,4,33,Yes,3,Yes,No,4190,47023,Credit Card,Basic Phone,2,No,Yes,No
9042,40,Male,Rural,Student,4G,Airtel,Postpaid,1608,6,1567,48.7,383,91,No,4,No,Yes,2140,36048,Debit Card,Basic Phone,1,Yes,Yes,Yes
9043,60,Male,Rural,Working Professional,4G,Airtel,Prepaid,1663,12,1901,9.12,197,46,No,3,Yes,Yes,1368,60243,Debit Card,Tablet,1,No,Yes,Yes
9044,28,Female,Urban,Unemployed,4G,Jio,Postpaid,1130,12,2194,44.32,19,32,No,4,No,Yes,1948,75905,Debit Card,Tablet,1,Yes,No,No
9045,69,Male,Rural,Working Professional,4G,Airtel,Prepaid,1475,24,2910,8.26,459,4,No,4,Yes,No,1118,16110,Debit Card,Basic Phone,1,Yes,Yes,No
9046,23,Male,Urban,Student,5G,Airtel,Postpaid,817,12,2064,49.23,42,54,No,3,No,No,284,85263,Debit Card,Basic Phone,3,Yes,Yes,Yes
9047,35,Female,Urban,Working Professional,5G,Airtel,Prepaid,216,12,2178,17.95,386,70,No,5,No,Yes,874,39124,Credit Card,Tablet,2,Yes,No,Yes
9048,19,Male,Urban,Working Professional,5G,Airtel,Postpaid,1682,12,1456,16.38,481,69,No,5,No,No,1267,50923,Debit Card,Smartphone,2,No,Yes,Yes
9049,64,Male,Rural,Unemployed,4G,Vodafone,Prepaid,1246,6,2866,5.54,402,57,No,3,No,No,1142,91300,Net Banking,Basic Phone,1,No,Yes,No
9050,65,Female,Rural,Student,4G,Airtel,Prepaid,124,0,1603,44.55,124,22,Yes,1,No,No,2867,72784,UPI,Smartphone,2,Yes,Yes,Yes
9051,56,Female,Rural,Working Professional,4G,Jio,Prepaid,283,0,128,9.02,85,56,Yes,3,No,No,3577,36486,Credit Card,Tablet,2,No,No,No
9052,41,Female,Rural,Housewife,5G,Vodafone,Prepaid,1661,6,2400,14.99,203,83,No,4,No,No,4809,71533,Net Banking,Smartphone,1,Yes,No,Yes
